ma_code,ma_name,ma_level,ma_parent,ma_postal_code
1101092015,Seuneubok Jaya,4,110109,23774
1101092016,Padang Harapan,4,110109,23774
110110,Pasi Raja,3,1101,
1101102001,Ladang Teungoh,4,110110,23755
1101102002,Pucok Krueng,4,110110,23755
1101102003,Silolo,4,110110,23755
1101102004,Kampung Baru,4,110110,23755
1101102005,Panton Bili,4,110110,23755
1101102006,Paya Ateuk,4,110110,23755
1101102007,Ladang Tuha,4,110110,23755
1101102008,Mata Ie,4,110110,23755
1101102009,Ujong Batee,4,110110,23755
1101102010,Lhok Sialang Cut,4,110110,23755
1101102011,Seuneubok,4,110110,23755
1101102012,Ie Mirah,4,110110,23755
1101102013,Pasie Rasian,4,110110,23755
1101102014,Ujung Padang Rasian,4,110110,23755
1101102015,Krueng Kalee,4,110110,23755
1101102016,Lhok Sialang Rayeuk,4,110110,23755
1101102017,Gampong Baro,4,110110,23755
1101102018,Teupin Gajah,4,110110,23755
1101102019,Ujung Padang Asahan,4,110110,23755
1101102020,Pulo Ie Ii,4,110110,23755
1101102021,Pante Raja,4,110110,23755
110111,Labuhan Haji Timur,3,1101,
1101112001,Tengah Peulumat,4,110111,23758
1101112002,Paya Peulumat,4,110111,23758
1101112003,Padang Peulumat,4,110111,23758
1101112004,Aur Peulumat,4,110111,23758
1101112005,Limau Saring,4,110111,23758
1101112006,Beutong,4,110111,23758
1101112007,Peuneulop,4,110111,23758
1101112008,Gunung Rotan,4,110111,23758
1101112009,Keumumu Hilir,4,110111,23758
1101112010,Keumumu Hulu,4,110111,23758
1101112011,Keumumu Seberang,4,110111,23758
1101112012,Sawang Indah,4,110111,23758
110112,Labuhan Haji Barat,3,1101,
1101122001,Tutong,4,110112,23757
1101122002,Teungoh Iboh,4,110112,23757
1101122003,Peulokan,4,110112,23757
1101122004,Kuta Iboh,4,110112,23757
1101122005,Ujung Padang,4,110112,23757
1101122006,Blang Baru,4,110112,23757
1101122007,Blang Poroh,4,110112,23757
1101122008,Pulo Ie,4,110112,23757
1101122009,Suak Lokan,4,110112,23757
1101122010,Iku Lhueng,4,110112,23757
1101122011,Kuta Trieng,4,110112,23757
1101122012,Pante Geulima,4,110112,23757
1101122013,Panton Pawoh,4,110112,23757
1101122014,Batee Meucanang,4,110112,23757
1101122015,Panton Rubek,4,110112,23757
110113,Kluet Tengah,3,1101,
1101132001,Koto,4,110113,23770
1101132002,Alur Keujrun,4,110113,23770
1101132003,Jambo Papan,4,110113,23770
1101132004,Malaka,4,110113,23770
1101132005,Koto Indarung,4,110113,23770
1101132006,Siurai-Urai,4,110113,23770
1101132007,Kampung Sawah,4,110113,23770
1101132008,Kampung Padang,4,110113,23770
1101132009,Pulo Air,4,110113,23770
1101132010,Lawe Melang,4,110113,23770
1101132011,Mersak,4,110113,23770
1101132012,Simpang Dua,4,110113,23770
1101132013,Simpang Tiga,4,110113,23770
110114,Kluet Timur,3,1101,
1101142001,Paya Dapur,4,110114,23779
1101142002,Sapik,4,110114,23779
1101142003,Alai,4,110114,23779
1101142004,Durian Kawan,4,110114,23779
1101142005,Lawe Sawah,4,110114,23779
1101142006,Lawe Buluh Didi,4,110114,23779
1101142007,Pucuk Lembang,4,110114,23779
1101142008,Paya Laba,4,110114,23779
1101142009,Lawe Cimanok,4,110114,23779
110115,Bakongan Timur,3,1101,
1101152001,Pasie Seubadeh,4,110115,23777
1101152002,Ladang Rimba,4,110115,23777
1101152003,Ujong Pulo Rayeuk,4,110115,23777
1101152004,Sawah Tingkeum,4,110115,23777
1101152005,Simpang,4,110115,23777
1101152006,Ujong Pulo Cut,4,110115,23777
1101152008,Seuleukat,4,110115,23777
110116,Trumon Timur,3,1101,
1101162005,Pinto Rimba,4,110116,23776
1101162006,Krueng Luas,4,110116,23776
1101162007,Jambo Dalem,4,110116,23776
1101162008,Kapa Sesak,4,110116,23776
1101162009,Seuneubok Punto,4,110116,23776
1101162010,Seuneubok Pusaka,4,110116,23776
1101162011,Alur Bujok,4,110116,23776
1101162012,Titi Poben,4,110116,23776
110117,Kota Bahagia,3,1101,
1101172001,Buket Gadeng,4,110117,23778
1101172002,Rambong,4,110117,23778
1101172003,Seuneubok Keuranji,4,110117,23778
1101172004,Seuneubok Alur Buloh,4,110117,23778
1101172005,Ujong Tanoh,4,110117,23778
1101172006,Ujong Gunong Cut,4,110117,23778
1101172007,Ujong Gunung Rayeuk,4,110117,23778
1101172008,Beutong,4,110117,23778
1101172009,Jambo Keupok,4,110117,23778
1101172010,Alurduamas,4,110117,23778
110118,Trumon Tengah,3,1101,
1101182001,Ladang Rimba,4,110118,23775
1101182002,Gunong Kapho,4,110118,23775
1101182003,Kampong Teungoh,4,110118,23775
1101182004,Krueng Batee,4,110118,23775
1101182005,Pulo Paya,4,110118,23775
1101182006,Jambo Papeun,4,110118,23775
1101182007,Cot Bayu,4,110118,23775
1101182008,Naca,4,110118,23775
1101182009,Ie Jeureuneh,4,110118,23775
1101182010,Lhok Raya,4,110118,23775
1102,Kab. Aceh Tenggara,2,11,
110201,Lawe Alas,3,1102,
1102012001,Engkeran,4,110201,24661
1102012002,Rumah Kampung,4,110201,24661
1102012004,Pasir Bangun,4,110201,24661
1102012006,Kubu,4,110201,24661
1102012007,Lawe Kongker,4,110201,24661
1102012008,Kuta Cingkam Ii,4,110201,24661
1102012009,Muara Baru,4,110201,24661
1102012011,Kuta Batu I,4,110201,24661
1102012012,Kuta Cingkam I,4,110201,24661
1102012013,Kuta Batu Ii,4,110201,24661
1102012014,Lawe Sempilang,4,110201,24661
1102012015,Prapat Batu Nunggul,4,110201,24661
1102012016,Pulo Sepang,4,110201,24661
1102012017,Rih Mbelang,4,110201,24661
1102012018,Kute Batu Baru,4,110201,24661
1102012019,Darul Amin,4,110201,24661
1102012020,Lawe Lubang Indah,4,110201,24661
1102012021,Batu Hamparan,4,110201,24661
1102012022,Paye Munje,4,110201,24661
1102012023,Pulo Ndapdap,4,110201,24661
1102012024,Pasir Nunggul,4,110201,24661
1102012025,Cingkham Mekhanggun,4,110201,24661
1102012026,Pintu Khimbe,4,110201,24661
1102012027,Lawe Kongker Hilir,4,110201,24661
1102012028,Pulo Gadung,4,110201,24661
1102012029,Pasikh Pehkmate,4,110201,24661
1102012030,Pasikh Nunang,4,110201,24661
1102012031,Deleng Kukusen,4,110201,24661
110202,Lawe Sigala-Gala,3,1102,
1102022001,Bukit Merdeka,4,110202,24676
1102022002,Darul Aman,4,110202,24676
1102022003,Lawe Kesumpat,4,110202,24676
1102022004,Lawe Tua Gabungan,4,110202,24676
1102022005,Lawe Sigala Ii,4,110202,24676
1102022006,Lawe Sigala Timur,4,110202,24676
1102022007,Lawe Sigala Barat,4,110202,24676
1102022008,Suka Damai,4,110202,24676
1102022009,Kute Tengah,4,110202,24676
1102022010,Tanah Baru,4,110202,24676
1102022011,Kedataran Gabungan,4,110202,24676
1102022012,Gabungan Parsaroan,4,110202,24676
1102022013,Lawe Loning Gabungan,4,110202,24676
1102022014,Lawe Loning Aman,4,110202,24676
1102022015,Suka Maju,4,110202,24676
1102022016,Lawe Tua Makmur,4,110202,24676
1102022017,Lawe Tua Persatuan,4,110202,24676
1102022018,Lawe Serke,4,110202,24676
1102022019,Lawe Rakat,4,110202,24676
1102022020,Suka Jaya,4,110202,24676
1102022021,Enmiya Batu Dua Ratus,4,110202,24676
1102022022,Sebungke,4,110202,24676
1102022023,Bukit Sepakat,4,110202,24676
1102022024,Lawe Loning Sepakat,4,110202,24676
1102022025,Lawe Loning I,4,110202,24676
1102022026,Gaya Jaya,4,110202,24676
1102022027,Gelah Musara,4,110202,24676
1102022028,Mulie Dame,4,110202,24676
1102022029,Lawe Loning Hakhapen,4,110202,24676
1102022030,Karya Indah,4,110202,24676
1102022031,Kayu Mbelin,4,110202,24676
1102022032,Lawe Sigala Barat Jaya,4,110202,24676
1102022033,Lawe Pekhidinen,4,110202,24676
1102022034,Kertimbang,4,110202,24676
1102022035,Ndauh Nitenggo,4,110202,24676
110203,Bambel,3,1102,
1102032001,Bambel Gabungan,4,110203,24672
1102032002,Kisam,4,110203,24672
1102032005,Lawe Hijo,4,110203,24672
1102032006,Pinding,4,110203,24672
1102032009,Terutung Megara Asli,4,110203,24672
1102032011,Biak Muli,4,110203,24672
1102032012,Kute Lang-Lang,4,110203,24672
1102032013,Pedesi,4,110203,24672
1102032014,Terutung Payung Hulu,4,110203,24672
1102032015,Terutung Payung Hilir,4,110203,24672
1102032016,Tualang Sembilar,4,110203,24672
1102032017,Kuning I,4,110203,24672
1102032018,Kuning Ii,4,110203,24672
1102032019,Cinta Damai,4,110203,24672
1102032020,Likat,4,110203,24672
1102032021,Rikit,4,110203,24672
1102032023,Bambel,4,110203,24672
1102032025,Lawe Kihing,4,110203,24672
1102032026,Terutung Seperai,4,110203,24672
1102032027,Kute Seri,4,110203,24672
1102032028,Kuta Antara,4,110203,24672
1102032029,Pulo Perengge,4,110203,24672
1102032031,Pulo Kendondong,4,110203,24672
1102032033,Pancakh Iman,4,110203,24672
1102032034,Biak Muli Baru,4,110203,24672
1102032035,Biak Muli Pantai Raja,4,110203,24672
1102032036,Biak Muli Sejahtera,4,110203,24672
1102032037,Lembah Haji,4,110203,24672
1102032038,Terutung Payunggabungan,4,110203,24672
1102032039,Lawe Hijo Metuah,4,110203,24672
1102032040,Ampera,4,110203,24672
1102032041,Tembilakh Mbakhu,4,110203,24672
1102032042,Kute Lang-Lang Bakhu,4,110203,24672
110204,Babussalam,3,1102,
1102042001,Kota Kutacane,4,110204,24664
1102042002,Perapat Hilir,4,110204,24664
1102042003,Perapat Hulu,4,110204,24664
1102042004,Muara Lawe Bulan,4,110204,24664
1102042005,Mbarung,4,110204,24664
1102042006,Batu Mbulan Asli,4,110204,24664
1102042007,Batu Mbulan I,4,110204,24664
1102042008,Batu Mbulan Ii,4,110204,24664
1102042009,Kampung Raja,4,110204,24664
1102042010,Pulonas,4,110204,24664
1102042011,Kampung Melayu Gabungan,4,110204,24664
1102042012,Terutung Pedi,4,110204,24664
1102042013,Kute Rih,4,110204,24664
1102042014,Gumpang Jaya,4,110204,24664
1102042015,Pulo Latong,4,110204,24664
1102042016,Kutacane Lama,4,110204,24664
1102042017,Batu Mbulan Mbaru,4,110204,24664
1102042018,Pulo Peding,4,110204,24664
1102042019,Mendabe,4,110204,24664
1102042020,Ujung Barat,4,110204,24664
1102042021,Pekhapat Titi Panjang,4,110204,24664
1102042022,Pekhapat Sepakat,4,110204,24664
1102042023,Alas Marantcar,4,110204,24664
1102042024,Batu Mbulan Sepakat,4,110204,24664
1102042025,Pulo Sanggakh,4,110204,24664
1102042026,Melayu I,4,110204,24664
1102042027,Mbarung Datuk Saudane,4,110204,24664
110205,Badar,3,1102,
1102052005,Salang Alas,4,110205,24666
1102052009,Kuta Pasir,4,110205,24666
1102052011,Purwodadi,4,110205,24666
1102052012,Kuta Tinggi,4,110205,24666
1102052013,Kampung Baru,4,110205,24666
1102052014,Peranginan,4,110205,24666
1102052015,Natam,4,110205,24666
1102052025,Kumbang Jaya,4,110205,24666
1102052026,Kumbang Indah,4,110205,24666
1102052027,Natam Baru,4,110205,24666
1102052029,Deleng Megakhe,4,110205,24666
1102052030,Lawe Bekung,4,110205,24666
1102052031,Lawe Bekung Tampahan,4,110205,24666
1102052032,Badar Indah,4,110205,24666
1102052033,Batu Mbekhong,4,110205,24666
1102052034,Tanah Merah,4,110205,24666
1102052035,Tanoh Megakhe,4,110205,24666
1102052036,Lawe Sekerah,4,110205,24666
110206,Babul Makmur,3,1102,
1102062001,Pardomuan Ii,4,110206,24673
1102062002,Lawe Desky I,4,110206,24673
1102062003,Lawe Desky Sabas,4,110206,24673
1102062004,Pardomuan I,4,110206,24673
1102062005,Cinta Damai,4,110206,24673
1102062006,Pardamean,4,110206,24673
1102062007,Lawe Desky Tongah,4,110206,24673
1102062008,Kute Bakti,4,110206,24673
1102062010,Muara Situlen,4,110206,24673
1102062011,Sejahtera,4,110206,24673
1102062012,Kute Makmur,4,110206,24673
1102062013,Pardamean,4,110206,24673
1102062014,Lawe Mantik,4,110206,24673
1102062015,Cinta Makmur,4,110206,24673
1102062016,Muara Setia,4,110206,24673
1102062017,Tanoh Alas,4,110206,24673
1102062018,Sejahtera Baru,4,110206,24673
1102062024,Lawe Tawakh,4,110206,24673
1102062025,Sabilussalam,4,110206,24673
1102062026,Lawe Desky Jaya,4,110206,24673
1102062027,Pintu Alas,4,110206,24673
110207,Darul Hasanah,3,1102,
1102072001,Gulo,4,110207,24663
1102072002,Pulo Piku,4,110207,24663
1102072003,Terutung Kute,4,110207,24663
1102072004,Kute Ujung,4,110207,24663
1102072005,Lawe Stul,4,110207,24663
1102072006,Kite Merangun,4,110207,24663
1102072007,Mamas,4,110207,24663
1102072008,Tanjung Lama,4,110207,24663
1102072009,Tanjung Muda,4,110207,24663
1102072010,Rambung Teldak,4,110207,24663
1102072011,Tanjung Aman,4,110207,24663
1102072012,Sri Muda,4,110207,24663
1102072013,Ujung Baru,4,110207,24663
1102072014,Kute Rambe,4,110207,24663
1102072015,Mamas Baru,4,110207,24663
1102072016,Rambung Jaya,4,110207,24663
1102072017,Makmur Jaya,4,110207,24663
1102072018,Darul Makmur,4,110207,24663
1102072019,Tanjung Bakhu,4,110207,24663
1102072020,Pulo Gabung,4,110207,24663
1102072021,Kokhtan Jaya,4,110207,24663
1102072022,Istiqamah,4,110207,24663
1102072023,Lawe Mamas Indah,4,110207,24663
1102072024,Tanjung Leuser,4,110207,24663
1102072025,Simpang Iv Tanjung,4,110207,24663
1102072026,Lawe Pinis,4,110207,24663
1102072027,Buntul Kendawi,4,110207,24663
1102072028,Kuning Abadi,4,110207,24663
110208,Lawe Bulan,3,1102,
1102082001,Pasir Gala,4,110208,24665
1102082002,Pasir Penjengakan,4,110208,24665
1102082003,Kutambaru,4,110208,24665
1102082004,Lawe Sagu Hulu,4,110208,24665
1102082005,Lawe Sagu Hilir,4,110208,24665
1102082006,Kute Bantil,4,110208,24665
1102082011,Lawe Kolok,4,110208,24665
1102082012,Lawe Rutung,4,110208,24665
1102082013,Kampung Nangka,4,110208,24665
1102082014,Tenembak Juhar,4,110208,24665
1102082015,Simpang Empat,4,110208,24665
1102082016,Kuta Buluh Botong,4,110208,24665
1102082017,Katambaru Becawan,4,110208,24665
1102082018,Lawe Kinge,4,110208,24665
1102082019,Kandang Mbelang Mandiri,4,110208,24665
1102082020,Mbacang Racun,4,110208,24665
1102082021,Telaga Mekar,4,110208,24665
1102082023,Pulonas Baru,4,110208,24665
1102082025,Kuta Genting,4,110208,24665
1102082026,Lawe Sagu Baru,4,110208,24665
1102082027,Lawe Sagu,4,110208,24665
1102082028,Pekhapet Timur,4,110208,24665
1102082029,Bahagia,4,110208,24665
1102082030,Kute Galuh Asli,4,110208,24665
110209,Bukit Tusam,3,1102,
1102092001,Kute Lengat Pangan,4,110209,24671
1102092002,Kute Lengat Selian,4,110209,24671
1102092003,Tualang Baru,4,110209,24671
1102092004,Alur Buluh,4,110209,24671
1102092005,Maha Singkil,4,110209,24671
1102092006,Tenembak Bintang,4,110209,24671
1102092007,Kute Lingga,4,110209,24671
1102092008,Rikit Bur,4,110209,24671
1102092010,Kerukunan,4,110209,24671
1102092011,Lawe Dua,4,110209,24671
1102092012,Rema,4,110209,24671
1102092013,Bambel Baru,4,110209,24671
1102092014,Pejuang,4,110209,24671
1102092015,Darussalam,4,110209,24671
1102092016,Amaliah,4,110209,24671
1102092017,Sebudi Jaya,4,110209,24671
1102092018,Gumpang,4,110209,24671
1102092019,Kute Gekhat,4,110209,24671
1102092020,Paye Khambung,4,110209,24671
1102092021,Mbak Sako,4,110209,24671
1102092022,Darul Imami,4,110209,24671
1102092023,Rikit Bur Ii,4,110209,24671
1102092024,Kute Empat Lima,4,110209,24671
110210,Semadam,3,1102,
1102102001,Simpang Semadam,4,110210,24678
1102102002,Semadam Awal,4,110210,24678
1102102003,Semadam Asal,4,110210,24678
1102102004,Lawe Kinga Gabungan,4,110210,24678
1102102005,Lawe Kinga Tebing Tinggi,4,110210,24678
1102102006,Kebun Sere,4,110210,24678
1102102007,Lawe Beringin Horas,4,110210,24678
1102102008,Lawe. Berigin Gayo,4,110210,24678
1102102009,Suka Makmur,4,110210,24678
1102102010,Pasar Puntung,4,110210,24678
1102102011,Titi Pasir,4,110210,24678
1102102012,Lawe Petanduk I,4,110210,24678
1102102013,Ngkeran Alur Buluh,4,110210,24678
1102102014,Kampung Baru,4,110210,24678
1102102015,Sepakat Segenap,4,110210,24678
1102102016,Selamat Indah,4,110210,24678
1102102017,Lawe Kinge Lapter,4,110210,24678
1102102018,Lawe Mejile,4,110210,24678
1102102019,Lawe Petanduk-Ii,4,110210,24678
110211,Babul Rahmah,3,1102,
1102112004,Titi Mas,4,110211,24675
1102112005,Meranti,4,110211,24675
1102112006,Kute Lang-Lang,4,110211,24675
1102112007,Lawe Sumur,4,110211,24675
1102112008,Pardamaian,4,110211,24675
1102112009,Salim Pipit,4,110211,24675
1102112010,Penguhapan,4,110211,24675
1102112011,Lumban Tua,4,110211,24675
1102112012,Mutiara Damai,4,110211,24675
1102112013,Dolok Nauli,4,110211,24675
1102112014,Tuhi Jongkat,4,110211,24675
1102112015,Uning Sigugur,4,110211,24675
1102112016,Lumban Sitio-Tio,4,110211,24675
1102112017,Lawe Malum,4,110211,24675
1102112018,Alur Baning,4,110211,24675
1102112019,Lingga Alas,4,110211,24675
1102112020,Khambung Tumbung,4,110211,24675
1102112021,Tuah Mesade,4,110211,24675
1102112022,Sumukh Alas,4,110211,24675
1102112023,Alukh Bakhu,4,110211,24675
1102112024,Sepekhinding,4,110211,24675
1102112025,Tanoh Subukh,4,110211,24675
1102112026,Pinggan Mbelang,4,110211,24675
1102112027,Sigai Indah,4,110211,24675
1102112028,Ukekh Deleng,4,110211,24675
1102112029,Alas Mesikhat,4,110211,24675
1102112030,Titi Hakhapen,4,110211,24675
110212,Ketambe,3,1102,
1102122001,Aunan Sepakat,4,110212,24662
1102122002,Lawe Penanggalan,4,110212,24662
1102122003,Lawe Mengkudu,4,110212,24662
1102122004,Jambur Lak-Lak,4,110212,24662
1102122005,Simpang Tiga Jongar,4,110212,24662
1102122006,Jongar Asli,4,110212,24662
1102122007,Ketambe,4,110212,24662
1102122008,Rumah Bundar,4,110212,24662
1102122009,Penyeberangan Cingkam,4,110212,24662
1102122010,Deleng Damar,4,110212,24662
1102122011,Bintang Bener,4,110212,24662
1102122012,Suka Rimbun,4,110212,24662
1102122013,Lawe Aunan,4,110212,24662
1102122014,Bener Bepapah,4,110212,24662
1102122015,Penungkunen,4,110212,24662
1102122016,Datok Pining,4,110212,24662
1102122017,Kati Maju,4,110212,24662
1102122018,Leuser,4,110212,24662
1102122019,Jati Sara,4,110212,24662
1102122020,Bukit Mbakhu,4,110212,24662
1102122021,Kayu Metangur,4,110212,24662
1102122022,Lawe Sembekan,4,110212,24662
1102122023,Lawe Beringin,4,110212,24662
1102122024,Lawe Ger-Ger,4,110212,24662
1102122025,Simpur Jaya,4,110212,24662
110213,Deleng Pokhkisen,3,1102,
1102132001,Salang Baru,4,110213,24660
1102132002,Ranto Dior,4,110213,24660
1102132003,Lembah Alas,4,110213,24660
1102132004,Tenembak Lang-Lang,4,110213,24660
1102132005,Salang Sigotom,4,110213,24660
1102132006,Tualang Lama,4,110213,24660
1102132007,Gusung Batu,4,110213,24660
1102132008,Kaya Pangur,4,110213,24660
1102132009,Sepakat,4,110213,24660
1102132010,Lawe Pangkat,4,110213,24660
1102132011,Bunga Melur,4,110213,24660
1102132012,Penampaan,4,110213,24660
1102132013,Terutung Mbelang,4,110213,24660
1102132014,Salang Muara,4,110213,24660
1102132015,Lawe Hakhum,4,110213,24660
1102132016,Tanoh Khukahen,4,110213,24660
1102132017,Tading Ni Ulihi,4,110213,24660
1102132018,Peseluk Pesimbe,4,110213,24660
1102132019,Kane Lot,4,110213,24660
1102132020,Muhajirin,4,110213,24660
1102132021,Beriring Naru,4,110213,24660
1102132022,Kati Jeroh,4,110213,24660
110214,Lawe Sumur,3,1102,
1102142001,Terutung Megara Lawe Pasaran,4,110214,24670
1102142002,Kisam Gabungan,4,110214,24670
1102142003,Kisam Kute Pasir,4,110214,24670
1102142004,Lawe Sumur,4,110214,24670
1102142005,Lawe Sumur Baru,4,110214,24670
1102142006,Kute Lesung,4,110214,24670
1102142007,Berandang,4,110214,24670
1102142008,Kute Bunin,4,110214,24670
1102142009,Buah Pala,4,110214,24670
1102142010,Panosan,4,110214,24670
1102142011,Lawe Pasaran Tengku Mbelin,4,110214,24670
1102142012,Terutung Megahke Mbakhu,4,110214,24670
1102142013,Kisam Lestari,4,110214,24670
1102142014,Kisam Kute Rambe,4,110214,24670
1102142015,Lawe Polak,4,110214,24670
1102142016,Lawes Sumur Sepakat,4,110214,24670
1102142017,Setia Baru,4,110214,24670
1102142018,Teger Miko,4,110214,24670
110215,Tanoh Alas,3,1102,
1102152001,Salim Pinim I,4,110215,24674
1102152002,Jambur Damar,4,110215,24674
1102152003,Alur Langsat,4,110215,24674
1102152004,Rambah Sayang,4,110215,24674
1102152006,Rumah Luar,4,110215,24674
1102152007,Tenembak Alas,4,110215,24674
1102152008,Lawe Tungkal,4,110215,24674
1102152009,Salim Pinim Ii,4,110215,24674
1102152010,Jambukh Pekhmate,4,110215,24674
1102152011,Khutung Mbelang,4,110215,24674
1102152012,Timang Rasa,4,110215,24674
1102152013,Stambul Jaya,4,110215,24674
1102152014,Alur Nangke,4,110215,24674
1102152015,Kute Mejile,4,110215,24674
110216,Leuser,3,1102,
1102162001,Bintang Alga Musara,4,110216,24677
1102162002,Bintang Bukit Indah,4,110216,24677
1102162003,Tanjung Sari,4,110216,24677
1102162004,Bun-Bun Alas,4,110216,24677
1102162005,Naga Timbul,4,110216,24677
1102162006,Gunung Pak-Pak,4,110216,24677
1102162007,Bukit Meriah,4,110216,24677
1102162008,Permata Musara,4,110216,24677
1102162009,Laut Tawar,4,110216,24677
1102162010,Kane Mende,4,110216,24677
1102162011,Lawe Sekhakut,4,110216,24677
1102162012,Bunbun Indah,4,110216,24677
1102162013,Suka Damai,4,110216,24677
1102162014,Tuah Kekhine,4,110216,24677
1102162015,Punce Nali,4,110216,24677
1102162016,Sade Ate,4,110216,24677
1102162017,Akhih Majile,4,110216,24677
1102162018,Ukhat Peseluk,4,110216,24677
1102162019,Tunas Mude,4,110216,24677
1102162020,Gaye Sendah,4,110216,24677
1102162021,Kute Hakhapen,4,110216,24677
1102162022,Kompas,4,110216,24677
1102162023,Sepakat,4,110216,24677
1103,Kab. Aceh Timur,2,11,
110301,Darul Aman,3,1103,
1103012001,Alue Luddin Sa,4,110301,24455
1103012002,Alue Luddin Dua,4,110301,24455
1103012003,Alue Dalam,4,110301,24455
1103012004,Dama Pulo Sa,4,110301,24455
1103012005,Dama Pulo Dua,4,110301,24455
1103012006,Buket Kulam,4,110301,24455
1103012007,Seuneubok Teungoh,4,110301,24455
1103012008,Jungka Gajah,4,110301,24455
1103012009,Seuneubok Simpang,4,110301,24455
1103012010,Matang Pineung,4,110301,24455
1103012011,Lhok Geulumpang,4,110301,24455
1103012012,Blang Buket,4,110301,24455
1103012013,Meunasah Keutapang,4,110301,24455
1103012014,Buket Rumia,4,110301,24455
1103012015,Alue Gadeng,4,110301,24455
1103012016,Kapai Baro,4,110301,24455
1103012017,Seuneubok Tuha Sa,4,110301,24455
1103012018,Seuneubok Tuha Dua,4,110301,24455
1103012019,Seuneubok Buloh,4,110301,24455
1103012020,Gaseh Sayang,4,110301,24455
1103012021,Alue Lhok,4,110301,24455
1103012022,Trieng Gadeng,4,110301,24455
1103012023,Grong-Grong,4,110301,24455
1103012024,Matang Geuto,4,110301,24455
1103012025,Alue Merbo,4,110301,24455
1103012026,Buket Raya,4,110301,24455
1103012027,Gampong Keude,4,110301,24455
1103012028,Peukan Idi Cut,4,110301,24455
1103012029,Gampong Beunot,4,110301,24455
1103012030,Seuneubok Baroh,4,110301,24455
1103012031,Teupin Drum,4,110301,24455
1103012032,Kuala Idi Cut,4,110301,24455
1103012034,Seuneubok Aceh,4,110301,24455
1103012035,Gampong Baro,4,110301,24455
1103012036,Bagok Panah Sa,4,110301,24455
1103012037,Bagok Panah Dua,4,110301,24455
1103012038,Bagok Panah Lhee,4,110301,24455
1103012039,Bagok Panah Peut,4,110301,24455
1103012040,Buket Tualang,4,110301,24455
1103012041,Keumuneng Sa,4,110301,24455
1103012042,Keumuneng Dua,4,110301,24455
1103012043,Keumuneng Lhee,4,110301,24455
1103012044,Keumuneng Peut,4,110301,24455
1103012045,Keumuneng Limong,4,110301,24455
1103012046,Meunasah Blang,4,110301,24455
110302,Julok,3,1103,
1103022001,Blang Keumahang,4,110302,24459
1103022002,Blang Jambee,4,110302,24459
1103022003,Keumuneng,4,110302,24459
1103022004,Ladang Baro,4,110302,24459
1103022005,Buket Panyang,4,110302,24459
1103022006,Seuneubok Rambong,4,110302,24459
1103022007,Seuneubok Baro,4,110302,24459
1103022008,Blang Mideun,4,110302,24459
1103022009,Paya Bakong,4,110302,24459
1103022010,Teupin Raya,4,110302,24459
1103022011,Lhok Rambong,4,110302,24459
1103022012,Julok Tunong,4,110302,24459
1103022013,Ulee Ateung,4,110302,24459
1103022014,Ulee Blang,4,110302,24459
1103022015,Labuhan,4,110302,24459
1103022016,Naleung,4,110302,24459
1103022017,Mane Rampak,4,110302,24459
1103022018,Matang,4,110302,24459
1103022019,Blang Uyok,4,110302,24459
1103022020,Blang Pauh Sa,4,110302,24459
1103022021,Blang Pauh Dua,4,110302,24459
1103022022,Ulee Tanoh,4,110302,24459
1103022023,Keude Kuta Binjei,4,110302,24459
1103022024,Bukit Seroja,4,110302,24459
1103022025,Kuala Geulumpang,4,110302,24459
1103022026,Gampong Baro,4,110302,24459
1103022027,Tumpok Teungoh,4,110302,24459
1103022028,Seumatang,4,110302,24459
1103022029,Ujong Tunong,4,110302,24459
1103022030,Bukit Dindeng,4,110302,24459
1103022031,Paya Pasi,4,110302,24459
1103022032,Alue Cek Doi,4,110302,24459
1103022033,Blang Gleum,4,110302,24459
1103022034,Tanjong Tok Blang,4,110302,24459
1103022035,Buket Makmu,4,110302,24459
1103022036,Lhok Seuntang,4,110302,24459
1103022037,Simpang Lhee,4,110302,24459
110303,Idi Rayeuk,3,1103,
1103032001,Gampong Jawa,4,110303,24442
1103032002,Keude Blang,4,110303,24442
1103032003,Tanoh Anoe,4,110303,24442
1103032004,Kuala Peudawa Puntong,4,110303,24442
1103032005,Gampong Aceh,4,110303,24442
1103032006,Kuta Blang,4,110303,24442
1103032007,Gampong Tanjong,4,110303,24442
1103032008,Blang Geulumpang,4,110303,24442
1103032009,Meunasah Pu'Uk,4,110303,24442
1103032010,Bantayan Timu,4,110303,24442
1103032011,Keutapang Mameh,4,110303,24442
1103032012,Seuneubok Rambong,4,110303,24442
1103032013,Kuala Idi,4,110303,24442
1103032014,Keude Aceh,4,110303,24442
1103032023,Seuneubok Bacee,4,110303,24442
1103032029,Titi Baro,4,110303,24442
1103032047,Tanjong Kapai,4,110303,24442
1103032048,Alue Dua Muka O,4,110303,24442
1103032049,Alue Dua Muka S,4,110303,24442
1103032050,Ulee Blang,4,110303,24442
1103032051,Buket Jok,4,110303,24442
1103032052,Buket Meulinteung,4,110303,24442
1103032053,Gampong Jalan,4,110303,24442
1103032054,Teupin Batee,4,110303,24442
1103032055,Buket Langa,4,110303,24442
1103032056,Buket Pala,4,110303,24442
1103032057,Buket Juara,4,110303,24442
1103032058,Seuneubok Tutong,4,110303,24442
1103032059,Seuneubok Tuha,4,110303,24442
1103032060,Sampoimah,4,110303,24442
1103032061,Dama Pulo,4,110303,24442
